Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd
2020-01-31 13:00:00,20,Istanbul Basaksehir,Genclerbirligi,1,3,1,1.4,4.5,7.5,2019-2020,Genclerbirligi,Istanbul Basaksehir,1-2,3
2020-03-11 13:00:00,19,Yeni Malatyaspor,Trabzonspor,2,1,3,3.6,3.5,2.0,2019-2020,Trabzonspor,Yeni Malatyaspor,2-1,2
2020-01-27 13:00:00,19,Sivasspor,Caykur Rizespor,0,1,1,1.44,4.75,6.0,2019-2020,Caykur Rizespor,Sivasspor,2-1,2
2020-01-26 11:59:00,19,Konyaspor,Galatasaray,2,0,3,3.5,3.6,2.0,2019-2020,Galatasaray,Konyaspor,1-1,2
2020-01-26 09:00:00,19,Goztepe,Besiktas JK,1,2,1,3.25,3.4,2.15,2019-2020,Besiktas JK,Goztepe,3-0,2
2020-01-26 06:30:00,19,Denizlispor,Antalyaspor,2,0,3,2.15,3.4,3.3,2019-2020,Antalyaspor,Denizlispor,0-2,2
2020-01-25 13:00:00,19,Fenerbahce,Istanbul Basaksehir,1,2,0,2.2,3.6,3.0,2019-2020,Istanbul Basaksehir,Fenerbahce,1-2,2
2020-01-25 10:00:00,19,Kasimpasa,Alanyaspor,2,1,2,3.6,3.75,1.9,2019-2020,Alanyaspor,Kasimpasa,4-1,2
2020-01-25 07:00:00,19,Kayserispor,Ankaragucu,0,1,1,2.5,3.6,2.6,2019-2020,Ankaragucu,Kayserispor,1-1,2
2020-01-24 13:00:00,19,Genclerbirligi,Gazisehir Gaziantep,1,1,0,2.1,3.6,3.2,2019-2020,Gazisehir Gaziantep,Genclerbirligi,4-1,2
2020-01-20 13:00:00,18,Caykur Rizespor,Genclerbirligi,1,2,0,2.3,3.4,3.0,2019-2020,Genclerbirligi,Caykur Rizespor,0-1,1
2020-01-19 11:59:00,18,Besiktas JK,Sivasspor,2,1,2,1.8,4.0,3.8,2019-2020,Sivasspor,Besiktas JK,3-0,1
2020-01-19 09:00:00,18,Galatasaray,Denizlispor,1,2,1,1.33,5.0,9.0,2019-2020,Denizlispor,Galatasaray,2-0,1
2020-01-19 09:00:00,18,Trabzonspor,Kasimpasa,1,6,0,1.4,5.0,6.5,2019-2020,Kasimpasa,Trabzonspor,1-1,1
2020-01-19 06:30:00,18,Antalyaspor,Goztepe,2,0,3,2.5,3.4,2.7,2019-2020,Goztepe,Antalyaspor,0-1,1
2020-01-18 13:00:00,18,Gazisehir Gaziantep,Fenerbahce,2,0,2,3.6,4.0,1.85,2019-2020,Fenerbahce,Gazisehir Gaziantep,5-0,1
2020-01-18 10:00:00,18,Istanbul Basaksehir,Yeni Malatyaspor,1,4,1,1.53,4.33,5.5,2019-2020,Yeni Malatyaspor,Istanbul Basaksehir,3-0,1
2020-01-18 07:00:00,18,Alanyaspor,Kayserispor,1,5,1,1.22,7.0,10.0,2019-2020,Kayserispor,Alanyaspor,0-1,1
2020-01-17 13:00:00,18,Ankaragucu,Konyaspor,2,0,1,2.8,3.2,2.5,2019-2020,Konyaspor,Ankaragucu,0-0,1
2019-12-29 11:59:00,17,Caykur Rizespor,Fenerbahce,2,1,2,3.6,3.6,2.0,2019-2020,Fenerbahce,Caykur Rizespor,3-2,24
