Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd
2025-04-20 13:30:00,30,St. Pauli,Bayer Leverkusen,0,-1,-1,4.75,3.75,1.67,2024-2025,Bayer Leverkusen,St. Pauli,2-1,13
2025-04-20 11:30:00,30,Borussia Dortmund,Borussia M'gladbach,0,-1,-1,1.4,5.0,6.25,2024-2025,Borussia Monchengladbach,Borussia Dortmund,1-1,13
2025-04-20 09:30:00,30,Augsburg,Eintracht Frankfurt,0,-1,-1,2.45,3.25,2.7,2024-2025,Eintracht Frankfurt,Augsburg,2-2,13
2025-04-19 12:30:00,30,Union Berlin,VfB Stuttgart,0,-1,-1,2.9,3.5,2.25,2024-2025,VfB Stuttgart,Union Berlin,3-2,13
2025-04-19 09:30:00,30,Freiburg,Hoffenheim,0,-1,-1,1.9,3.6,3.7,2024-2025,TSG Hoffenheim,SC Freiburg,1-1,13
2025-04-19 09:30:00,30,Heidenheim,Bayern Munchen,0,-1,-1,9.5,6.0,1.25,2024-2025,Bayern Munchen,Heidenheimer,4-2,13
2025-04-19 09:30:00,30,Mainz 05,Wolfsburg,0,-1,-1,1.83,3.75,3.8,2024-2025,VfL Wolfsburg,FSV Mainz 05,4-3,13
2025-04-19 09:30:00,30,RB Leipzig,Holstein Kiel,0,-1,-1,1.33,5.5,7.0,2024-2025,Holstein Kiel,RB Leipzig,0-2,13
2025-04-19 09:30:00,30,Werder Bremen,VfL Bochum,0,-1,-1,1.83,3.8,3.75,2024-2025,VfL Bochum,Werder Bremen,0-1,13
2025-04-13 11:30:00,29,Eintracht Frankfurt,Heidenheim,1,3,0,1.5,4.33,5.25,2024-2025,Heidenheimer,Eintracht Frankfurt,0-4,12
2025-04-13 09:30:00,29,VfB Stuttgart,Werder Bremen,2,1,2,1.6,4.33,4.5,2024-2025,Werder Bremen,VfB Stuttgart,2-2,12
2025-04-12 12:30:00,29,Bayern Munchen,Borussia Dortmund,0,2,2,1.48,4.75,5.5,2024-2025,Borussia Dortmund,Bayern Munchen,1-1,12
2025-04-12 09:30:00,29,Bayer Leverkusen,Union Berlin,0,0,0,1.33,4.75,9.0,2024-2025,Union Berlin,Bayer Leverkusen,1-2,12
2025-04-12 09:30:00,29,Borussia M'gladbach,Freiburg,2,1,2,2.2,3.5,3.0,2024-2025,SC Freiburg,Borussia Monchengladbach,3-1,12
2025-04-12 09:30:00,29,Hoffenheim,Mainz 05,1,2,0,2.9,3.6,2.2,2024-2025,FSV Mainz 05,TSG Hoffenheim,2-0,12
2025-04-12 09:30:00,29,Holstein Kiel,St. Pauli,2,1,2,2.7,3.5,2.4,2024-2025,St. Pauli,Holstein Kiel,3-1,12
2025-04-12 09:30:00,29,VfL Bochum,Augsburg,2,1,2,2.5,3.5,2.6,2024-2025,Augsburg,VfL Bochum,1-0,12
2025-04-11 14:30:00,29,Wolfsburg,RB Leipzig,2,2,3,2.5,3.6,2.5,2024-2025,RB Leipzig,VfL Wolfsburg,1-5,12
2025-04-06 11:30:00,28,Union Berlin,Wolfsburg,1,1,0,2.5,3.5,2.63,2024-2025,VfL Wolfsburg,Union Berlin,1-0,11
2025-04-06 09:30:00,28,St. Pauli,Borussia M'gladbach,0,1,1,2.55,3.5,2.6,2024-2025,Borussia Monchengladbach,St. Pauli,2-0,11
2025-04-05 12:30:00,28,Werder Bremen,Eintracht Frankfurt,1,2,0,2.63,3.6,2.45,2024-2025,Eintracht Frankfurt,Werder Bremen,1-0,11
2025-04-05 09:30:00,28,Freiburg,Borussia Dortmund,2,1,4,2.9,3.5,2.3,2024-2025,Borussia Dortmund,SC Freiburg,4-0,11
2025-04-05 09:30:00,28,Heidenheim,Bayer Leverkusen,2,0,1,8.0,5.5,1.33,2024-2025,Bayer Leverkusen,Heidenheimer,5-2,11
2025-04-05 09:30:00,28,Mainz 05,Holstein Kiel,0,1,1,1.5,4.33,6.25,2024-2025,Holstein Kiel,FSV Mainz 05,0-3,11
2025-04-05 09:30:00,28,RB Leipzig,Hoffenheim,1,3,1,1.65,4.0,4.75,2024-2025,TSG Hoffenheim,RB Leipzig,4-3,11
2025-04-05 09:30:00,28,VfL Bochum,VfB Stuttgart,2,0,4,3.7,3.8,1.85,2024-2025,VfB Stuttgart,VfL Bochum,2-0,11
2025-04-04 14:30:00,28,Augsburg,Bayern Munchen,2,1,3,8.0,5.5,1.33,2024-2025,Bayern Munchen,Augsburg,3-0,11
2025-03-30 11:30:00,27,Borussia Dortmund,Mainz 05,0,-1,-1,1.75,3.8,4.5,2024-2025,FSV Mainz 05,Borussia Dortmund,3-1,10
2025-03-30 09:30:00,27,Freiburg,Union Berlin,0,-1,-1,2.0,3.5,3.6,2024-2025,Union Berlin,SC Freiburg,0-0,10
2025-03-29 13:30:00,27,Eintracht Frankfurt,VfB Stuttgart,0,-1,-1,2.25,3.7,2.8,2024-2025,VfB Stuttgart,Eintracht Frankfurt,2-3,10
2025-03-29 10:30:00,27,Bayern Munchen,St. Pauli,0,-1,-1,1.14,8.0,17.0,2024-2025,St. Pauli,Bayern Munchen,0-1,10
2025-03-29 10:30:00,27,Borussia M'gladbach,RB Leipzig,0,-1,-1,2.6,3.5,2.55,2024-2025,RB Leipzig,Borussia Monchengladbach,0-0,10
2025-03-29 10:30:00,27,Hoffenheim,Augsburg,0,-1,-1,2.2,3.4,3.2,2024-2025,Augsburg,TSG Hoffenheim,0-0,10
2025-03-29 10:30:00,27,Holstein Kiel,Werder Bremen,0,-1,-1,2.9,3.75,2.2,2024-2025,Werder Bremen,Holstein Kiel,2-1,10
2025-03-29 10:30:00,27,Wolfsburg,Heidenheim,0,-1,-1,1.5,4.33,6.0,2024-2025,Heidenheimer,VfL Wolfsburg,1-3,10
2025-03-28 15:30:00,27,Bayer Leverkusen,VfL Bochum,0,-1,-1,1.2,6.5,12.0,2024-2025,VfL Bochum,Bayer Leverkusen,1-1,10
2025-03-16 14:30:00,26,VfB Stuttgart,Bayer Leverkusen,2,3,4,3.25,3.5,2.1,2024-2025,Bayer Leverkusen,VfB Stuttgart,0-0,9
2025-03-16 12:30:00,26,Heidenheim,Holstein Kiel,1,3,1,1.85,3.6,4.0,2024-2025,Holstein Kiel,Heidenheimer,1-0,9
2025-03-16 11:10:00,26,VfL Bochum,Eintracht Frankfurt,2,1,3,3.3,3.5,2.1,2024-2025,Eintracht Frankfurt,VfL Bochum,7-2,9
2025-03-15 13:30:00,26,RB Leipzig,Borussia Dortmund,1,2,0,2.55,3.5,2.55,2024-2025,Borussia Dortmund,RB Leipzig,2-1,9
2025-03-15 10:30:00,26,Augsburg,Wolfsburg,1,1,0,2.6,3.3,2.63,2024-2025,VfL Wolfsburg,Augsburg,1-1,9
2025-03-15 10:30:00,26,Mainz 05,Freiburg,0,2,2,1.95,3.3,4.0,2024-2025,SC Freiburg,FSV Mainz 05,0-0,9
2025-03-15 10:30:00,26,Union Berlin,Bayern Munchen,0,1,1,7.0,4.75,1.4,2024-2025,Bayern Munchen,Union Berlin,3-0,9
2025-03-15 10:30:00,26,Werder Bremen,Borussia M'gladbach,2,2,4,2.25,3.5,2.9,2024-2025,Borussia Monchengladbach,Werder Bremen,4-1,9
2025-03-14 15:30:00,26,St. Pauli,Hoffenheim,1,1,0,2.25,3.3,3.1,2024-2025,TSG Hoffenheim,St. Pauli,0-2,9
2025-03-09 12:30:00,25,Hoffenheim,Heidenheim,0,1,1,1.8,4.0,3.8,2024-2025,Heidenheimer,TSG Hoffenheim,0-0,8
2025-03-09 10:30:00,25,Eintracht Frankfurt,Union Berlin,2,1,2,1.73,4.0,4.2,2024-2025,Union Berlin,Eintracht Frankfurt,1-1,8
2025-03-08 13:30:00,25,Freiburg,RB Leipzig,0,0,0,2.6,3.4,2.6,2024-2025,RB Leipzig,SC Freiburg,3-1,8
2025-03-08 10:30:00,25,Bayer Leverkusen,Werder Bremen,2,0,2,1.25,6.0,10.0,2024-2025,Werder Bremen,Bayer Leverkusen,2-2,8
2025-03-08 10:30:00,25,Bayern Munchen,VfL Bochum,2,2,3,1.09,9.5,21.0,2024-2025,VfL Bochum,Bayern Munchen,0-5,8
2025-03-08 10:30:00,25,Borussia Dortmund,Augsburg,2,0,1,1.5,4.33,6.0,2024-2025,Augsburg,Borussia Dortmund,2-1,8
2025-03-08 10:30:00,25,Holstein Kiel,VfB Stuttgart,0,2,2,4.33,4.33,1.65,2024-2025,VfB Stuttgart,Holstein Kiel,2-1,8
2025-03-08 10:30:00,25,Wolfsburg,St. Pauli,0,1,1,1.8,3.8,4.0,2024-2025,St. Pauli,VfL Wolfsburg,0-0,8
2025-03-07 15:30:00,25,Borussia M'gladbach,Mainz 05,2,1,3,2.4,3.5,2.75,2024-2025,FSV Mainz 05,Borussia Monchengladbach,1-1,8
2025-03-02 12:30:00,24,Augsburg,Freiburg,0,0,0,2.5,3.6,2.6,2024-2025,SC Freiburg,Augsburg,3-1,7
2025-03-02 10:30:00,24,Union Berlin,Holstein Kiel,2,0,1,1.5,4.5,5.75,2024-2025,Holstein Kiel,Union Berlin,0-2,7
2025-03-01 13:30:00,24,Eintracht Frankfurt,Bayer Leverkusen,2,1,4,3.6,3.75,1.91,2024-2025,Bayer Leverkusen,Eintracht Frankfurt,2-1,7
2025-03-01 10:30:00,24,Heidenheim,Borussia M'gladbach,2,0,3,2.6,3.6,2.5,2024-2025,Borussia Monchengladbach,Heidenheimer,3-2,7
2025-03-01 10:30:00,24,RB Leipzig,Mainz 05,2,1,2,1.8,3.6,4.33,2024-2025,FSV Mainz 05,RB Leipzig,0-2,7
2025-03-01 10:30:00,24,St. Pauli,Borussia Dortmund,2,0,2,4.5,3.75,1.73,2024-2025,Borussia Dortmund,St. Pauli,2-1,7
2025-03-01 10:30:00,24,VfL Bochum,Hoffenheim,2,0,1,2.63,3.6,2.5,2024-2025,TSG Hoffenheim,VfL Bochum,3-1,7
2025-03-01 10:30:00,24,Werder Bremen,Wolfsburg,2,1,2,2.25,4.0,2.7,2024-2025,VfL Wolfsburg,Werder Bremen,2-4,7
2025-02-28 15:30:00,24,VfB Stuttgart,Bayern Munchen,2,1,3,5.25,4.0,1.6,2024-2025,Bayern Munchen,VfB Stuttgart,4-0,7
2025-02-23 14:30:00,23,Hoffenheim,VfB Stuttgart,0,1,1,3.5,3.9,1.95,2024-2025,VfB Stuttgart,TSG Hoffenheim,1-1,6
2025-02-23 12:30:00,23,Bayern Munchen,Eintracht Frankfurt,1,4,0,1.22,7.5,8.5,2024-2025,Eintracht Frankfurt,Bayern Munchen,3-3,6
2025-02-23 10:30:00,23,RB Leipzig,Heidenheim,0,2,2,1.4,5.0,7.0,2024-2025,Heidenheimer,RB Leipzig,0-1,6
2025-02-22 13:30:00,23,Borussia Dortmund,Union Berlin,1,6,0,1.6,4.2,5.0,2024-2025,Union Berlin,Borussia Dortmund,2-1,6
2025-02-22 10:30:00,23,Borussia M'gladbach,Augsburg,2,0,3,1.85,3.75,3.9,2024-2025,Augsburg,Borussia Monchengladbach,2-1,6
2025-02-22 10:30:00,23,Holstein Kiel,Bayer Leverkusen,2,0,2,8.0,6.0,1.29,2024-2025,Bayer Leverkusen,Holstein Kiel,2-2,6
2025-02-22 10:30:00,23,Mainz 05,St. Pauli,1,2,0,1.83,3.5,4.2,2024-2025,St. Pauli,FSV Mainz 05,0-3,6
2025-02-22 10:30:00,23,Wolfsburg,VfL Bochum,0,1,1,1.5,4.33,6.0,2024-2025,VfL Bochum,VfL Wolfsburg,1-3,6
2025-02-21 15:30:00,23,Freiburg,Werder Bremen,1,5,0,2.15,3.5,3.2,2024-2025,Werder Bremen,SC Freiburg,0-1,6
2025-02-16 14:30:00,22,Heidenheim,Mainz 05,2,0,2,3.1,3.4,2.25,2024-2025,FSV Mainz 05,Heidenheimer,0-2,5
2025-02-16 12:30:00,22,Eintracht Frankfurt,Holstein Kiel,1,3,1,1.36,5.0,8.0,2024-2025,Holstein Kiel,Eintracht Frankfurt,2-4,5
2025-02-16 10:30:00,22,Werder Bremen,Hoffenheim,2,1,3,1.9,3.5,4.1,2024-2025,TSG Hoffenheim,Werder Bremen,3-4,5
2025-02-15 13:30:00,22,Bayer Leverkusen,Bayern Munchen,0,0,0,2.88,3.4,2.35,2024-2025,Bayern Munchen,Bayer Leverkusen,1-1,5
2025-02-15 10:30:00,22,St. Pauli,Freiburg,2,0,1,2.5,3.3,2.75,2024-2025,SC Freiburg,St. Pauli,0-3,5
2025-02-15 10:30:00,22,Union Berlin,Borussia M'gladbach,2,1,2,2.25,3.5,3.0,2024-2025,Borussia Monchengladbach,Union Berlin,1-0,5
2025-02-15 10:30:00,22,VfB Stuttgart,Wolfsburg,2,1,2,1.75,3.8,4.2,2024-2025,VfL Wolfsburg,VfB Stuttgart,2-2,5
2025-02-15 10:30:00,22,VfL Bochum,Borussia Dortmund,1,2,0,5.25,4.0,1.6,2024-2025,Borussia Dortmund,VfL Bochum,4-2,5
2025-02-14 15:30:00,22,Augsburg,RB Leipzig,0,0,0,3.3,3.6,2.05,2024-2025,RB Leipzig,Augsburg,4-0,5
2025-02-09 12:30:00,21,RB Leipzig,St. Pauli,1,2,0,1.5,4.33,6.0,2024-2025,St. Pauli,RB Leipzig,0-0,4
2025-02-09 10:30:00,21,Holstein Kiel,VfL Bochum,0,2,2,2.3,3.5,2.9,2024-2025,VfL Bochum,Holstein Kiel,2-2,4
2025-02-08 13:30:00,21,Borussia M'gladbach,Eintracht Frankfurt,0,1,1,2.7,3.6,2.4,2024-2025,Eintracht Frankfurt,Borussia Monchengladbach,2-0,4
2025-02-08 10:30:00,21,Borussia Dortmund,VfB Stuttgart,2,1,2,2.1,3.6,3.2,2024-2025,VfB Stuttgart,Borussia Dortmund,5-1,4
2025-02-08 10:30:00,21,Freiburg,Heidenheim,1,1,0,1.73,3.8,4.5,2024-2025,Heidenheimer,SC Freiburg,0-3,4
2025-02-08 10:30:00,21,Hoffenheim,Union Berlin,2,0,4,2.2,3.5,3.1,2024-2025,Union Berlin,TSG Hoffenheim,2-1,4
2025-02-08 10:30:00,21,Mainz 05,Augsburg,0,0,0,1.85,3.5,4.2,2024-2025,Augsburg,FSV Mainz 05,2-3,4
2025-02-08 10:30:00,21,Wolfsburg,Bayer Leverkusen,0,0,0,4.33,3.6,1.8,2024-2025,Bayer Leverkusen,VfL Wolfsburg,4-3,4
2025-02-07 15:30:00,21,Bayern Munchen,Werder Bremen,1,3,0,1.18,6.5,15.0,2024-2025,Werder Bremen,Bayern Munchen,0-5,4
2025-02-02 12:30:00,20,Bayer Leverkusen,Hoffenheim,1,3,1,1.22,6.5,11.0,2024-2025,TSG Hoffenheim,Bayer Leverkusen,1-4,3
2025-02-02 10:30:00,20,Eintracht Frankfurt,Wolfsburg,0,1,1,1.91,3.6,3.8,2024-2025,VfL Wolfsburg,Eintracht Frankfurt,1-2,3
2025-02-01 13:30:00,20,Union Berlin,RB Leipzig,0,0,0,3.1,3.4,2.25,2024-2025,RB Leipzig,Union Berlin,0-0,3
2025-02-01 10:30:00,20,Bayern Munchen,Holstein Kiel,1,4,3,1.07,11.0,25.0,2024-2025,Holstein Kiel,Bayern Munchen,1-6,3
2025-02-01 10:30:00,20,Heidenheim,Borussia Dortmund,2,1,2,4.2,3.9,1.75,2024-2025,Borussia Dortmund,Heidenheimer,4-2,3
2025-02-01 10:30:00,20,St. Pauli,Augsburg,0,1,1,2.3,3.4,3.0,2024-2025,Augsburg,St. Pauli,3-1,3
2025-02-01 10:30:00,20,VfB Stuttgart,Borussia M'gladbach,2,1,2,1.62,4.2,4.75,2024-2025,Borussia Monchengladbach,VfB Stuttgart,1-3,3
2025-02-01 10:30:00,20,VfL Bochum,Freiburg,2,0,1,3.1,3.5,2.2,2024-2025,SC Freiburg,VfL Bochum,2-1,3
2025-01-31 15:30:00,20,Werder Bremen,Mainz 05,1,1,0,2.3,3.5,2.9,2024-2025,FSV Mainz 05,Werder Bremen,1-2,3
2025-01-26 12:30:00,19,St. Pauli,Union Berlin,1,3,0,2.5,3.1,3.0,2024-2025,Union Berlin,St. Pauli,1-0,2
2025-01-26 10:30:00,19,Hoffenheim,Eintracht Frankfurt,0,2,2,3.0,3.7,2.2,2024-2025,Eintracht Frankfurt,TSG Hoffenheim,3-1,2
2025-01-25 13:30:00,19,Borussia M'gladbach,VfL Bochum,1,3,0,1.7,4.0,4.33,2024-2025,VfL Bochum,Borussia Monchengladbach,0-2,2
2025-01-25 10:30:00,19,Augsburg,Heidenheim,1,2,1,1.91,3.5,3.9,2024-2025,Heidenheimer,Augsburg,4-0,2
2025-01-25 10:30:00,19,Borussia Dortmund,Werder Bremen,0,2,2,1.62,4.5,4.75,2024-2025,Werder Bremen,Borussia Dortmund,0-0,2
2025-01-25 10:30:00,19,Freiburg,Bayern Munchen,2,1,2,6.5,5.5,1.38,2024-2025,Bayern Munchen,SC Freiburg,2-0,2
2025-01-25 10:30:00,19,Mainz 05,VfB Stuttgart,1,2,0,2.9,3.5,2.35,2024-2025,VfB Stuttgart,FSV Mainz 05,3-3,2
2025-01-25 10:30:00,19,RB Leipzig,Bayer Leverkusen,0,2,2,3.6,3.8,1.91,2024-2025,Bayer Leverkusen,RB Leipzig,2-3,2
2025-01-24 15:30:00,19,Wolfsburg,Holstein Kiel,0,2,2,1.48,5.0,5.5,2024-2025,Holstein Kiel,VfL Wolfsburg,0-2,2
2025-01-19 12:30:00,18,Werder Bremen,Augsburg,2,0,2,1.83,4.0,3.8,2024-2025,Augsburg,Werder Bremen,2-2,1
2025-01-19 10:30:00,18,Union Berlin,Mainz 05,1,2,1,2.5,3.6,2.63,2024-2025,FSV Mainz 05,Union Berlin,1-1,1
2025-01-18 13:30:00,18,Bayer Leverkusen,Borussia M'gladbach,1,3,1,1.38,5.0,8.0,2024-2025,Borussia Monchengladbach,Bayer Leverkusen,2-3,1
2025-01-18 10:30:00,18,Bayern Munchen,Wolfsburg,1,3,2,1.18,7.0,13.0,2024-2025,VfL Wolfsburg,Bayern Munchen,2-3,1
2025-01-18 10:30:00,18,Heidenheim,St. Pauli,2,0,2,2.45,3.6,2.7,2024-2025,St. Pauli,Heidenheimer,0-2,1
2025-01-18 10:30:00,18,Holstein Kiel,Hoffenheim,2,1,3,3.0,3.6,2.3,2024-2025,TSG Hoffenheim,Holstein Kiel,3-2,1
2025-01-18 10:30:00,18,VfB Stuttgart,Freiburg,1,4,0,1.91,4.0,3.6,2024-2025,SC Freiburg,VfB Stuttgart,3-1,1
2025-01-18 10:30:00,18,VfL Bochum,RB Leipzig,0,3,3,4.1,3.9,1.8,2024-2025,RB Leipzig,VfL Bochum,1-0,1
2025-01-17 15:30:00,18,Eintracht Frankfurt,Borussia Dortmund,1,2,0,2.55,3.8,2.5,2024-2025,Borussia Dortmund,Eintracht Frankfurt,2-0,1
2025-01-15 15:30:00,17,Bayern Munchen,Hoffenheim,1,5,0,1.18,8.0,12.0,2024-2025,TSG Hoffenheim,Bayern Munchen,4-2,34
2025-01-15 15:30:00,17,Union Berlin,Augsburg,2,0,2,2.0,3.5,3.6,2024-2025,Augsburg,Union Berlin,2-0,29
2025-01-15 15:30:00,17,VfB Stuttgart,RB Leipzig,1,2,1,2.25,3.75,2.88,2024-2025,VfB Stuttgart,RB Leipzig,5-2,19
2025-01-15 15:30:00,17,Werder Bremen,Heidenheim,0,3,3,1.75,4.0,4.1,2024-2025,Werder Bremen,Heidenheimer,1-2,21
2025-01-15 13:30:00,17,VfL Bochum,St. Pauli,1,1,0,2.45,3.4,2.7,2024-2025,-,-,-,-
2025-01-14 15:30:00,17,Bayer Leverkusen,Mainz 05,1,1,0,1.36,5.0,7.0,2024-2025,Bayer Leverkusen,FSV Mainz 05,2-1,23
2025-01-14 15:30:00,17,Eintracht Frankfurt,Freiburg,1,4,1,1.9,3.8,3.6,2024-2025,SC Freiburg,Eintracht Frankfurt,3-3,22
2025-01-14 15:30:00,17,Wolfsburg,Borussia M'gladbach,1,5,1,2.1,3.8,3.1,2024-2025,VfL Wolfsburg,Borussia Monchengladbach,1-3,28
2025-01-14 13:30:00,17,Holstein Kiel,Borussia Dortmund,1,4,2,5.5,4.75,1.48,2024-2025,-,-,-,-
2025-01-12 12:30:00,16,Augsburg,VfB Stuttgart,2,0,1,3.0,3.6,2.15,2024-2025,Augsburg,VfB Stuttgart,0-1,33
2025-01-12 10:30:00,16,RB Leipzig,Werder Bremen,1,4,2,1.55,4.33,5.0,2024-2025,RB Leipzig,Werder Bremen,1-1,33
2025-01-11 13:30:00,16,Borussia M'gladbach,Bayern Munchen,2,0,1,5.75,5.0,1.44,2024-2025,Bayern Munchen,Borussia Monchengladbach,3-1,20
2025-01-11 10:30:00,16,Freiburg,Holstein Kiel,1,3,2,1.36,5.0,6.5,2024-2025,-,-,-,-
2025-01-11 10:30:00,16,Heidenheim,Union Berlin,1,2,0,2.75,3.3,2.5,2024-2025,Union Berlin,Heidenheimer,2-2,23
2025-01-11 10:30:00,16,Hoffenheim,Wolfsburg,2,0,1,2.3,3.5,2.88,2024-2025,VfL Wolfsburg,TSG Hoffenheim,2-2,20
2025-01-11 10:30:00,16,Mainz 05,VfL Bochum,1,2,0,1.4,4.75,6.25,2024-2025,FSV Mainz 05,VfL Bochum,2-0,26
2025-01-11 10:30:00,16,St. Pauli,Eintracht Frankfurt,2,0,1,3.3,3.5,2.1,2024-2025,-,-,-,-
2025-01-10 15:45:00,16,Borussia Dortmund,Bayer Leverkusen,2,2,3,2.6,3.6,2.5,2024-2025,Borussia Dortmund,Bayer Leverkusen,1-1,30
2024-12-22 12:30:00,15,Wolfsburg,Borussia Dortmund,2,1,3,3.3,3.6,2.05,2024-2025,VfL Wolfsburg,Borussia Dortmund,1-1,22
2024-12-22 10:30:00,15,VfL Bochum,Heidenheim,1,2,0,2.5,3.75,2.6,2024-2025,VfL Bochum,Heidenheimer,1-1,29
2024-12-21 13:30:00,15,Bayer Leverkusen,Freiburg,1,5,1,1.5,4.5,5.75,2024-2025,SC Freiburg,Bayer Leverkusen,2-3,26
2024-12-21 10:30:00,15,Eintracht Frankfurt,Mainz 05,2,1,3,1.8,4.0,3.8,2024-2025,Eintracht Frankfurt,FSV Mainz 05,1-0,19
2024-12-21 10:30:00,15,Hoffenheim,Borussia M'gladbach,2,1,2,2.2,3.6,3.0,2024-2025,TSG Hoffenheim,Borussia Monchengladbach,4-3,30
2024-12-21 10:30:00,15,Holstein Kiel,Augsburg,1,5,1,2.75,3.75,2.35,2024-2025,-,-,-,-
2024-12-21 10:30:00,15,VfB Stuttgart,St. Pauli,2,0,1,1.42,4.75,7.0,2024-2025,-,-,-,-
2024-12-21 10:30:00,15,Werder Bremen,Union Berlin,1,4,1,2.0,3.75,3.3,2024-2025,Union Berlin,Werder Bremen,2-1,26
2024-12-20 15:30:00,15,Bayern Munchen,RB Leipzig,1,5,1,1.5,5.0,5.0,2024-2025,Bayern Munchen,RB Leipzig,2-1,23
2024-12-15 14:30:00,14,RB Leipzig,Eintracht Frankfurt,1,2,1,1.95,4.0,3.3,2024-2025,Eintracht Frankfurt,RB Leipzig,2-2,34
2024-12-15 12:30:00,14,Borussia Dortmund,Hoffenheim,0,1,1,1.5,4.2,6.5,2024-2025,Borussia Dortmund,TSG Hoffenheim,2-3,23
2024-12-15 10:30:00,14,Heidenheim,VfB Stuttgart,2,1,3,3.75,4.0,1.85,2024-2025,VfB Stuttgart,Heidenheimer,3-3,27
2024-12-14 13:30:00,14,St. Pauli,Werder Bremen,2,0,2,2.6,3.6,2.5,2024-2025,-,-,-,-
2024-12-14 10:30:00,14,Augsburg,Bayer Leverkusen,2,0,2,6.25,4.33,1.48,2024-2025,Bayer Leverkusen,Augsburg,2-1,34
2024-12-14 10:30:00,14,Borussia M'gladbach,Holstein Kiel,1,4,1,1.57,4.0,5.5,2024-2025,-,-,-,-
2024-12-14 10:30:00,14,Mainz 05,Bayern Munchen,1,2,1,8.5,5.0,1.33,2024-2025,Bayern Munchen,FSV Mainz 05,8-1,25
2024-12-14 10:30:00,14,Union Berlin,VfL Bochum,2,0,2,1.53,4.0,6.5,2024-2025,Union Berlin,VfL Bochum,3-4,32
2024-12-13 15:30:00,14,Freiburg,Wolfsburg,1,3,2,1.95,3.75,3.5,2024-2025,SC Freiburg,VfL Wolfsburg,1-2,31
2024-12-08 12:30:00,13,Hoffenheim,Freiburg,0,1,1,2.63,3.3,2.63,2024-2025,SC Freiburg,TSG Hoffenheim,3-2,18
2024-12-08 10:30:00,13,Wolfsburg,Mainz 05,1,4,3,2.05,3.4,3.5,2024-2025,VfL Wolfsburg,FSV Mainz 05,1-3,34
2024-12-07 13:30:00,13,Borussia M'gladbach,Borussia Dortmund,0,1,1,3.4,3.4,2.1,2024-2025,Borussia Monchengladbach,Borussia Dortmund,1-2,29
2024-12-07 10:30:00,13,Bayer Leverkusen,St. Pauli,1,2,1,1.22,6.5,11.0,2024-2025,-,-,-,-
2024-12-07 10:30:00,13,Bayern Munchen,Heidenheim,1,4,2,1.13,9.5,15.0,2024-2025,Heidenheimer,Bayern Munchen,3-2,28
2024-12-07 10:30:00,13,Eintracht Frankfurt,Augsburg,0,2,2,1.55,4.33,5.25,2024-2025,Eintracht Frankfurt,Augsburg,3-1,30
2024-12-07 10:30:00,13,Holstein Kiel,RB Leipzig,2,0,2,6.25,4.33,1.48,2024-2025,-,-,-,-
2024-12-07 10:30:00,13,VfL Bochum,Werder Bremen,2,0,1,3.0,3.5,2.25,2024-2025,Werder Bremen,VfL Bochum,4-1,34
2024-12-06 15:30:00,13,VfB Stuttgart,Union Berlin,1,3,2,1.6,4.0,5.25,2024-2025,VfB Stuttgart,Union Berlin,2-0,25
2024-12-01 12:30:00,12,Heidenheim,Eintracht Frankfurt,2,0,4,2.88,3.75,2.2,2024-2025,Heidenheimer,Eintracht Frankfurt,1-2,24
2024-12-01 10:30:00,12,Mainz 05,Hoffenheim,1,2,0,2.0,3.75,3.4,2024-2025,FSV Mainz 05,TSG Hoffenheim,4-1,29
2024-11-30 13:30:00,12,Borussia Dortmund,Bayern Munchen,0,1,1,4.2,3.75,1.8,2024-2025,Bayern Munchen,Borussia Dortmund,0-2,27
2024-11-30 10:30:00,12,Augsburg,VfL Bochum,1,1,0,1.8,3.75,4.2,2024-2025,VfL Bochum,Augsburg,1-1,20
2024-11-30 10:30:00,12,Freiburg,Borussia M'gladbach,1,3,1,1.83,3.75,4.0,2024-2025,Borussia Monchengladbach,SC Freiburg,0-3,27
2024-11-30 10:30:00,12,RB Leipzig,Wolfsburg,2,1,5,1.44,4.33,7.0,2024-2025,RB Leipzig,VfL Wolfsburg,3-0,29
2024-11-30 10:30:00,12,Union Berlin,Bayer Leverkusen,2,1,2,5.0,4.0,1.62,2024-2025,Union Berlin,Bayer Leverkusen,0-1,28
2024-11-30 10:30:00,12,Werder Bremen,VfB Stuttgart,0,2,2,3.1,3.75,2.1,2024-2025,Werder Bremen,VfB Stuttgart,2-1,30
2024-11-29 15:30:00,12,St. Pauli,Holstein Kiel,1,3,1,1.8,3.75,4.2,2024-2025,-,-,-,-
2024-11-24 12:30:00,11,Borussia M'gladbach,St. Pauli,1,2,0,2.0,3.5,3.5,2024-2025,-,-,-,-
2024-11-24 10:30:00,11,Holstein Kiel,Mainz 05,2,0,3,2.4,3.6,2.63,2024-2025,-,-,-,-
2024-11-23 13:30:00,11,Eintracht Frankfurt,Werder Bremen,1,1,0,1.67,4.33,4.33,2024-2025,Eintracht Frankfurt,Werder Bremen,1-1,28
2024-11-23 10:30:00,11,Bayer Leverkusen,Heidenheim,1,5,2,1.2,6.0,15.0,2024-2025,Heidenheimer,Bayer Leverkusen,1-2,22
